,Date,Open,High,Low,Close,Adj Close,Volume
32,2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.661859512329102,401464000
33,2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.888571739196777,376681200
34,2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,16.007234573364258,328344800
35,2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.100543975830078,257765200
36,2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.32579231262207,370280400
37,2014-02-10,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.618263244628906,345559200
38,2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.83722496032715,282256800
39,2014-02-12,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.835973739624023,308100800
40,2014-02-13,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,17.10331153869629,307398000
41,2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,17.089496612548828,272924400
42,2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.152320861816406,260251600
43,2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.881519317626953,313768000
44,2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.686115264892578,305858000
45,2014-02-21,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.500768661499023,278784800
46,2014-02-24,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.573030471801758,288909600
47,2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.400564193725586,231952000
48,2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.252588272094727,276217200
49,2014-02-27,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.576801300048828,301882000
50,2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.531879425048828,371968800
51,2014-03-03,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.579622268676758,238781200
52,2014-03-04,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.68894386291504,259140000
53,2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.724130630493164,200062800
54,2014-03-06,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.673553466796875,185488800
55,2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.663808822631836,220729600
56,2014-03-10,18.8700008392334,19.047500610351562,18.869285583496094,18.961429595947266,16.678897857666016,178584000
57,2014-03-11,19.123214721679688,19.240713119506836,19.02107048034668,19.14607048034668,16.8413143157959,279224400
58,2014-03-12,19.089643478393555,19.191070556640625,19.0,19.164642333984375,16.85764503479004,199326400
59,2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.951786041259766,16.6704158782959,257742800
60,2014-03-14,18.885356903076172,18.960357666015625,18.678571701049805,18.738929748535156,16.48317527770996,237199200
61,2014-03-17,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,16.547576904296875,199544800
62,2014-03-18,18.782142639160156,18.99892807006836,18.757143020629883,18.97857093811035,16.693971633911133,209647200
63,2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.6895809173584,224756000
64,2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.609148025512695,208398400
65,2014-03-21,18.997499465942383,19.0625,18.797500610351562,19.031070709228516,16.740158081054688,374046400
66,2014-03-24,19.229286193847656,19.303571701049805,19.109285354614258,19.256786346435547,16.938697814941406,355700800
67,2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,17.120906829833984,282293200
68,2014-03-26,19.518571853637695,19.60714340209961,19.2450008392334,19.277856826782227,16.957231521606445,299768000
69,2014-03-27,19.286428451538086,19.33928680419922,19.11142921447754,19.19499969482422,16.88434600830078,222031600
70,2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.865497589111328,200564000
71,2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,16.86173439025879,168669200
72,2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,17.01597785949707,200760000
73,2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,17.04425048828125,180420800
74,2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.92613983154297,162344000
75,2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.707164764404297,275251200
76,2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.444854736328125,289850400
77,2014-04-08,18.756786346435547,18.790000915527344,18.524999618530273,18.694286346435547,16.443910598754883,243888400
78,2014-04-09,18.665714263916016,18.94607162475586,18.643571853637695,18.940000534057617,16.660045623779297,206169600
79,2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,16.445175170898438,239652000
80,2014-04-11,18.53571319580078,18.672500610351562,18.46928596496582,18.5575008392334,16.323591232299805,271717600
81,2014-04-14,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,16.38861656188965,205674000
82,2014-04-15,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,16.27175521850586,266490000
83,2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.304738998413086,214765600
84,2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.491031646728516,284334400
85,2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.68674659729004,182548800
86,2014-04-22,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,16.703399658203125,202563200
87,2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.485063552856445,394940000
88,2014-04-24,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,17.8365421295166,759911600
89,2014-04-25,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,17.967544555664062,390275200
90,2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.663389205932617,669485600
91,2014-04-29,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,18.608095169067383,337377600
92,2014-04-30,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,18.5377197265625,456640800
93,2014-05-01,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,18.581396102905273,244048000
94,2014-05-02,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,18.61594581604004,191514400
95,2014-05-05,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,18.87920570373535,287067200
96,2014-05-06,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,18.67344093322754,374564400
97,2014-05-07,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,18.608095169067383,282864400
98,2014-05-08,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,18.57493019104004,230297200
99,2014-05-09,20.876428604125977,20.9375,20.726070404052734,20.91214370727539,18.497528076171875,291597600
100,2014-05-12,20.981786727905273,21.2021427154541,20.97857093811035,21.172500610351562,18.727815628051758,213208800
101,2014-05-13,21.14285659790039,21.233570098876953,21.0964298248291,21.205713272094727,18.757198333740234,159737200
102,2014-05-14,21.158214569091797,21.33571434020996,21.13357162475586,21.20964241027832,18.760677337646484,166404000
103,2014-05-15,21.239286422729492,21.30714225769043,21.001428604125977,21.029285430908203,18.60114097595215,230846000
104,2014-05-16,21.022499084472656,21.340356826782227,20.907142639160156,21.339643478393555,18.875673294067383,276256400
105,2014-05-19,21.35178565979004,21.690357208251953,21.333213806152344,21.592500686645508,19.09933090209961,317755200
106,2014-05-20,21.589643478393555,21.657142639160156,21.45464324951172,21.596786499023438,19.103124618530273,234836000
107,2014-05-21,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,19.15365982055664,196859600
108,2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.183990478515625,200760000
109,2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.400707244873047,232209600
110,2014-05-27,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,19.763996124267578,348866000
111,2014-05-28,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,19.71281623840332,315481600
112,2014-05-29,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,20.072002410888672,376474000
113,2014-05-30,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,19.996810913085938,564020800
114,2014-06-02,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,19.859397888183594,369350800
115,2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.14023780822754,292709200
116,2014-06-04,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,20.370214462280273,335482000
117,2014-06-05,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,20.45013999938965,303805600
118,2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.393905639648438,349938400
119,2014-06-09,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.72023582458496,301660000
120,2014-06-10,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.84186363220215,251108000
121,2014-06-11,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.755617141723633,182724000
122,2014-06-12,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.408432006835938,218996000
123,2014-06-13,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.185094833374023,218100000
124,2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.388534545898438,142244000
125,2014-06-17,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.36199951171875,118904000
126,2014-06-18,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.384109497070312,134056000
127,2014-06-19,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.313344955444336,142112000
128,2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.103271484375,403592000
129,2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.08558464050293,174776000
130,2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.963958740234375,156144000
131,2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.98165512084961,147476000
132,2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.101062774658203,130516000
133,2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.339889526367188,256116000
134,2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.549957275390625,197929200
135,2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.68043327331543,152892000
136,2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.671588897705078,113860000
137,2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.793212890625,91567200
138,2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.222209930419922,225872000
139,2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.08510971069336,260888000
140,2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.093950271606445,145744000
141,2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,21.016557693481445,158744000
142,2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.056358337402344,136072000
143,2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.328351974487305,171240000
144,2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.078474044799805,181911600
145,2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.95905876159668,213585200
146,2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.585336685180664,229192000
147,2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.881662368774414,199952000
148,2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.7733097076416,156316000
149,2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.9457950592041,220788000
150,2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.491992950439453,371672000
151,2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.45660972595215,182916000
152,2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.5981388092041,173876000
153,2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.896669387817383,221272000
154,2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.75514030456543,172572000
155,2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.704282760620117,132040000
156,2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.140390396118164,227372000
157,2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.25759506225586,194044000
158,2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.138179779052734,159832000
159,2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.03424835205078,223732000
160,2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.99886703491211,154232000
161,2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.99664878845215,186844000
162,2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.054424285888672,167460000
163,2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.332212448120117,146340000
164,2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.327774047851562,135180000
165,2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.610010147094727,127664000
166,2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.667789459228516,112464000
167,2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.774465560913086,195804000
168,2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.036699295043945,190288000
169,2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.341156005859375,277596000
170,2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.350046157836914,210796000
171,2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.352272033691406,133912000
172,2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.516725540161133,176736000
173,2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.56561279296875,161080000
174,2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.421165466308594,132608000
175,2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.696731567382812,209476000
176,2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.723400115966797,273840000
177,2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.778959274291992,178380000
178,2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.956743240356445,214256000
179,2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.987808227539062,501684000
180,2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.805580139160156,342872000
181,2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.994476318359375,233828000
182,2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.858911514282227,185426800
183,2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.77667999267578,759385200
184,2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.445608139038086,403478400
185,2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.541170120239258,249412400
186,2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.592283248901367,250504400
187,2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.585613250732422,245266000
188,2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.41449546813965,267632400
189,2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.574501037597656,243706000
190,2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.621173858642578,149197600
191,2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.436717987060547,283609600
192,2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.458940505981445,211153600
193,2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.810068130493164,253608800
194,2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.612287521362305,240687200
195,2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.75002098083496,400368000
196,2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.390047073364258,249482000
197,2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.247825622558594,199065200
198,2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.390047073364258,221056400
199,2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.04114532470703,205965200
200,2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.201148986816406,191031200
201,2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.138925552368164,173878400
202,2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.138925552368164,148204800
203,2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.945585250854492,168376800
204,2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.401161193847656,229618800
205,2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.45004653930664,309506000
206,2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.38560676574707,265326400
207,2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.1811466217041,214333600
208,2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.945585250854492,254754400
209,2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.676679611206055,403734400
210,2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.39222526550293,288618000
211,2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,21.70557403564453,272718800
212,2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.17003631591797,310069200
213,2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.772289276123047,378495600
214,2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.887847900390625,273052400
215,2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.29676628112793,284298800
216,2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.383434295654297,188215600
217,2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.35898780822754,136750800
218,2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.72123146057129,192243600
219,2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,23.854568481445312,210751600
220,2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.774568557739258,162619200
221,2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,27.0,24.001243591308594,178557200
222,2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.312374114990234,209130400
223,2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.134584426879883,166297600
224,2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.192363739013672,149743600
225,2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.261558532714844,139874000
226,2014-11-07,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.33074378967285,134766000
227,2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.290573120117188,108782000
228,2014-11-11,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.484752655029297,109769200
229,2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,24.830707550048828,187769600
230,2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.18113136291504,238091600
231,2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.48467445373535,176254400
232,2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.442272186279297,186986800
233,2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.772605895996094,176896000
234,2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.594043731689453,167476800
235,2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,25.96009063720703,173582000
236,2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,25.995798110961914,228717200
237,2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.4778995513916,189803200
238,2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.24801254272461,275361600
239,2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.56049156188965,163073200
240,2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.544864654541016,99257600
241,2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.68332290649414,335256000
242,2014-12-02,28.375,28.9375,28.1875,28.657499313354492,25.585111618041992,237395600
243,2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,25.875276565551758,172253600
244,2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.777067184448242,168178000
245,2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.66770362854004,153275600
246,2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.087385177612305,230659600
247,2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.47128677368164,240832000
248,2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,24.98694610595703,178261200
249,2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,24.913299560546875,165606800
250,2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.491453170776367,224112400
251,2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.15665626525879,268872400
252,2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.826318740844727,243162800
253,2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.42002296447754,213647200
254,2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.1431884765625,236024800
255,2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,24.948999404907227,353719200
256,2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.20791244506836,180670000
257,2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.118637084960938,104113600
258,2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,25.000337600708008,57918400
259,2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.442272186279297,134884000
260,2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.424423217773438,110395600
261,2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.11417007446289,119526000
262,2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.63652992248535,165613600
263,2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.402175903320312,212818400
264,2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.7147216796875,257142000
265,2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.716955184936523,263188400
